X_component	Y_component	Z_component
0.8277958	-3.0688338	-11.760689
14.843343	-12.9687395	12.6734915
0.7828514	-7.5369763	-10.731456
-12.934235	16.184826	-6.8026443
-3.5301402	14.966082	-1.7437632
-1.107569	11.664371	1.9536945
-4.014252	-20.72418	-4.3203845
-24.532074	-1.8067508	2.069187
13.800745	-12.857555	4.065174
-5.5857115	13.743564	7.039031
7.088684	7.2254424	-9.625462
6.74428	-17.329884	-3.9838252
5.2825947	17.506737	4.25987
-11.750922	-18.156433	2.6580591
18.962276	-5.287551	13.405439
0.6238943	6.3599052	9.399061
-5.391682	4.151938	-17.76358
8.5449705	-9.1427145	-0.3318575
-15.95566	-4.14009	-2.2921844
1.3499618	-4.017359	-12.750224
-1.3957232	18.816793	-8.005741
-0.7869991	19.345173	-8.705733
-12.274301	6.28597	0.92581487
-9.71697	-10.782024	1.3334272
10.37554	-0.7903423	-6.5315466
0.3901277	-3.4181428	0.5947623
16.864859	6.9248023	-15.961397
16.322416	-3.3520412	-17.032566
10.258458	-2.3643882	-7.8595324
-16.330296	-8.267992	15.404583
10.396758	-1.6073841	8.910196
-8.345546	-14.621631	15.749741
-17.938532	-13.543655	-9.761557
11.233135	-1.896856	1.3233534
3.3187506	1.0441582	-4.868775
-17.356932	3.4580433	1.7103728
7.5690627	6.739728	1.5239697
-0.81372595	10.114365	18.193867
14.60742	4.717783	2.6533427
-5.832281	15.9816	-11.686286
5.064528	-9.997692	-1.6676826
-2.5380583	-0.5560169	-9.165734
7.453757	-10.57089	-2.2409759
5.3956957	10.058652	-2.8314497
-11.201911	6.0633564	0.040167753
-6.3750377	4.7920265	-19.141994
10.845593	-18.328114	-5.0498176
-6.4227815	-7.8806176	-0.98293865
-4.4255133	10.102134	2.2728279
16.841131	6.8897853	-15.893087
23.522413	-1.8684123	3.0005841
-21.435883	-9.322966	-6.512061
-11.321282	15.801472	1.8262938
-10.237562	-2.574345	-18.040024
0.74179995	-0.62089103	-7.966944
-7.1720667	8.500105	-8.303077
6.903966	-12.66472	-15.214102
19.827845	-6.2775745	12.435227
0.68170685	-20.771591	-12.491439
10.044435	3.5778797	17.658869
-12.6767645	10.917655	14.45165
-3.7597659	-0.123773456	1.5940238
-9.307957	-11.885183	1.7146997
0.43587318	-3.2010694	-11.752786
-2.1383877	-1.866636	-2.4027405
-16.6948	-2.8928323	9.291422
8.50923	-10.011122	-0.63652015
-19.174244	-12.666285	-9.083342
15.341809	-14.294121	-9.211796
-7.7483177	-9.826057	5.789066
-4.06289	-13.434193	4.955716
14.700361	2.1652215	13.716224
13.927964	7.80903	-8.924564
-10.6323395	-17.744114	-5.368031
-0.959462	17.075342	13.517955
0.41492528	-5.242088	-0.322654
-21.696388	-8.277325	-5.7562995
-20.540302	3.9663556	-6.43787
0.31952327	5.8110633	3.4345381
-3.8716009	6.114431	10.208527
-5.1041903	12.749009	7.2600465
10.4451475	-0.8490419	-6.5198936
-2.7451756	-1.2456851	-2.7963717
-8.20672	-5.4832687	18.772627
-0.17112277	-6.0026045	-2.0845246
1.7145784	15.668264	12.06134
-5.7217765	6.3658514	5.952381
-10.338655	12.62287	0.9919578
9.409761	2.5142112	-1.7099284
7.8508143	-4.563208	-12.143591
-5.3792777	7.455612	0.77219576
4.283211	9.260034	-3.7184732
-1.0490248	10.24217	-4.4774737
-3.426109	-0.72897714	14.231108
-16.53359	-5.7754145	0.08176947
0.59448	-5.2092843	-10.517078
-1.0265378	10.093325	-4.3206916
-17.198553	7.8435645	8.8323345
16.234268	10.993564	9.66659
8.248202	3.631549	6.1694617
-3.790006	-10.050884	-5.160865
-7.349362	-6.962883	-1.5822655
6.8263006	7.2923813	-9.724271
-8.529103	-6.0773964	12.924457
10.94775	15.26564	-11.414019
3.568404	16.571089	18.00999
13.69416	8.4150715	2.100118
-15.177822	-1.6357254	-2.0808082
9.93033	2.9654913	-3.2024472
-15.094088	-9.644603	-5.278573
9.90549	-2.8906014	9.081703
0.12318729	21.166903	8.6785145
-10.608147	-17.730804	-5.3410816
5.7486863	4.5613403	9.270682
3.8781943	6.3238025	0.46770608
16.286732	5.986175	-13.955482
-16.579725	-5.922348	-0.019743135
-17.180279	-10.683395	10.527844
-8.193615	-10.723497	6.375207
9.957007	2.7683022	11.938588
-1.3754091	18.834618	-8.028971
-7.720623	6.07526	6.364088
0.98173225	-4.3094087	-12.260338
17.925524	0.29301274	-3.6926296
4.5821447	7.165392	22.153378
-1.0720546	18.943047	-10.8228855
1.6071138	15.7843895	-2.9079928
-9.587431	5.092515	-5.6825924
13.732686	7.776616	-7.816889
-5.4721074	13.13803	7.4077845
-16.833992	10.51645	4.6481333
7.3467255	3.911421	-13.276136
10.097343	-2.522425	0.49150166
-13.57749	1.9927896	-9.140829
8.12639	6.5947976	-11.073912
14.591126	7.4150214	-7.8678102
-5.8272095	11.28193	-7.5575724
-10.99891	2.0856829	-2.5052614
5.608313	0.40833908	14.892848
15.245784	-5.1486373	7.3316107
0.6490312	16.792164	4.7207394
11.566785	-2.0943053	2.0535202
-1.8826202	11.529774	2.1190636
6.644853	-13.083363	1.5366426
-18.11699	10.419104	5.158127
0.9074869	-10.6811075	-11.252009
-8.2236	0.95577466	22.279154
2.9542017	0.49691138	-2.4527617
3.405769	-1.5444613	-4.952441
-7.7423334	-5.80436	-22.430899
-7.437642	10.199636	-9.3121605
-8.031346	-11.073265	7.6635313
1.4321388	-6.0474477	-19.882435
14.277259	-2.4362617	3.9995804
9.833162	-0.24993184	-16.648573
8.667817	-10.068812	-14.579946
7.765949	10.185109	9.971774
11.0267105	-3.6889348	-8.571817
-6.308339	-8.809226	-12.621427
-1.4025818	0.16130596	22.999804
0.622762	6.3634214	9.398421
-19.141317	4.693838	-13.729909
5.154781	9.97774	-2.9199953
7.5464864	-10.762825	-14.153945
-13.1825	8.629052	-18.746244
-9.8849325	22.692848	-2.876196
2.867921	-5.1339526	-19.268211
23.078438	7.88214	0.010241819
-15.671039	1.0254488	6.1997266
9.499096	17.180298	8.428464
8.99186	10.260823	10.020082
0.70913124	2.2038002	-15.863632
10.118033	-3.4415166	9.430536
13.818701	-13.041463	3.6018841
-4.6932454	-5.228965	17.497355
-4.024699	-23.48224	-1.6209491
-7.137411	1.2350374	9.221278
2.3241222	-16.84537	-5.7768817
-6.391348	-2.922457	5.9379835
-15.19637	-9.320915	14.673368
-14.890527	-1.0280286	10.983807
6.5454664	-3.8176563	3.384799
-0.1499473	-11.541502	9.437535
-13.039159	16.246672	-6.8074937
2.5045373	-22.475697	-8.60209
-10.55469	13.122777	2.223669
0.8250416	-17.50055	3.220597
7.4341836	-7.7900105	11.706515
-19.138771	-12.696504	-9.105267
17.756046	6.3261323	-2.9737167
-5.441398	16.608541	-11.976611
4.2930346	-6.9436965	-19.805218
20.187164	-1.500137	-7.232802
-3.031528	-0.5001663	-15.382693
-2.4479437	-19.508877	11.458987
4.15169	18.781874	-12.370007
1.7798461	-16.357765	-5.4691257
-10.632501	14.173551	1.9448273
-17.230429	7.700363	9.044084
14.297992	-2.3048737	4.067638
-1.4506335	-10.617194	0.08219098
-1.3197658	-13.669643	-1.2133436
-3.3774526	15.157052	-1.3844366
-11.765623	-5.981904	-14.898605
1.8698878	-4.3913054	-19.930624
3.241339	-3.4953668	-2.2900019
13.476246	-2.331032	3.385601
5.250422	-9.368671	-2.2182393
5.978671	-5.917145	21.503788
-5.779302	-11.583899	-12.97003
9.192225	22.52808	-3.148873
-7.820772	11.849083	-10.233405
-10.261738	0.9813216	0.5780054
10.998857	18.448418	1.3708323
-12.62749	10.407631	13.946742
0.060728543	10.590243	8.808727
7.981787	2.3897426	-1.1201284
-22.09026	-2.9952545	7.805973
-8.098719	-10.531846	6.223431
-10.2133045	-3.1819165	-17.851456
2.5998464	15.521899	-1.1980809
-5.3934574	13.173762	6.55549
-5.764086	-6.8717623	16.991474
-10.694943	15.481319	2.5308223
1.1757532	-16.072151	-6.5294123
1.2551649	0.6032084	-7.4836154
-1.7998668	-12.995212	8.159795
15.944283	11.24117	9.062493
-9.986776	22.66712	-2.826334
-8.287467	-11.600276	-19.29973
-15.110962	-8.599321	-5.8595304
-1.0009644	-11.345103	8.418343
13.473407	-3.3098161	2.837837
-20.400831	3.9149206	-6.0378613
-5.4724627	11.471768	-19.559847
6.731712	21.821436	-5.338563
-3.3696094	16.250206	0.73131466
-16.313162	-8.2810955	15.398084
-7.8968544	-1.2454345	-6.3899713
-16.302546	-12.738363	2.4221637
-7.4503155	-15.998525	11.699496
18.39401	14.494327	-7.3859982
7.422737	11.282569	10.231442
1.5074201	-5.9459047	-19.833925
-19.141317	4.693838	-13.729909
-7.772734	-15.514181	13.507667
2.4818006	15.837343	-2.3334332
15.637576	-5.530053	7.375874
0.9694631	10.779195	1.3133518
6.8116	3.9409764	10.581317
-0.6516183	11.664395	1.8503845
-14.969611	11.13684	-11.120385
15.341732	6.502138	9.981694
20.434704	-6.4762363	0.53063875
14.741369	6.915022	9.179608
-8.725136	-11.6077175	-19.036644
19.049414	12.408572	-3.6259692
0.22514702	-15.956183	-9.175935
-11.631663	0.22292604	-16.537361
9.505518	3.087423	11.689672
8.760068	4.8256536	4.8984737
6.8620815	3.9564128	10.636598
-4.4358964	13.681521	8.230239
15.902471	-2.946836	4.067308
-3.8314598	6.741545	10.310022
-2.9034219	1.8293159	6.7786117
-11.977602	-19.570015	-7.744373
-0.5301028	0.58511025	11.126679
3.2837293	-6.332189	-19.322098
-5.082945	0.2603466	-10.00914
-12.82307	0.37757832	-0.6903679
4.1275806	-17.15983	-4.5152874
5.1342764	6.8716955	22.556622
13.745463	-10.077904	6.644419
-7.359847	-20.49005	3.3551579
-20.607658	3.9770594	-6.5577955
13.319302	15.443094	-6.4947004
-1.0181705	3.456612	-6.320205
2.7762008	21.83949	10.586191
1.31044	-15.790827	-8.332735
-4.9619956	-1.4136611	-3.1712415
-17.351261	-14.641771	0.77849513
7.7303967	-10.562455	-3.2144053
-1.107836	-12.991069	-1.0630748
3.2553732	-1.7502317	-5.361663
-14.828028	-5.6959085	-0.8163848
6.1868014	-8.486992	-2.5898402
12.64079	-2.4281805	2.3106608
-8.017599	19.45214	-7.336197
21.318893	-11.622403	3.062678
-15.121042	-1.5267117	-2.0572817
0.38334835	1.9364487	-15.763606
-14.969417	11.139077	-11.1223
14.49375	4.203611	7.2902756
-10.34797	-1.909257	-18.119402
11.918884	0.581018	-15.205759
-5.9370837	17.032299	-12.551106
15.142119	-7.63877	-3.6426342
9.155931	-19.69741	3.3290412
-12.36949	2.6998696	12.016562
1.9678335	-6.6143055	21.350443
15.124941	0.57909214	-11.623612
-10.803137	10.79127	7.0405755
9.750156	-3.4172091	-9.365858
-17.36028	-14.65567	0.7418705
-16.54942	1.0265008	14.79387
-7.789762	-20.351095	3.2092495
-10.578691	12.428489	0.22890021
22.000057	4.297024	5.399844
14.281987	-10.779509	-14.103565
-15.262528	-3.0841649	12.27367
13.864689	5.765052	6.128615
-3.3496168	-20.690435	-2.1322532
9.809618	1.0351875	-6.4694176
-11.975909	-19.567827	-7.740932
-5.052013	11.666597	-19.537567
3.2079422	16.004078	-1.6303856
4.509731	13.844371	10.971052
-4.711736	6.1416335	-0.5119398
-12.873687	0.35876393	-0.7238879
-10.825552	9.889997	6.482777
-11.94979	-4.1794486	3.7619207
14.942611	-9.14446	8.186823
-13.362006	-11.557877	-11.926197
1.5532409	2.2546368	-6.5016217
2.7937818	15.412049	-2.0368633
-1.386656	-14.3616905	18.736784
0.638003	6.3174286	9.407125
0.5959631	-11.126924	10.549629
4.771636	-3.0770185	-13.481986
0.59263	-7.27468	21.596472
-1.5698541	-12.13177	-18.132711
10.228067	17.483524	8.89768
-2.7390645	-8.436015	-6.066735
3.8667445	-8.307277	4.859469
5.2391844	10.01504	-2.8796551
9.736308	5.506006	-19.155733
9.646788	-16.910875	11.100971
-1.7833822	3.600398	-6.052903
-15.396633	17.049505	-7.5978146
-1.2162508	21.694536	-9.142661
-1.2797143	22.418493	-0.5886069
-7.8249297	-20.328548	3.1874385
-14.506081	-13.457345	-11.269667
2.9664452	-8.452319	12.645533
9.213065	15.398442	-5.519701
3.5575743	18.58404	-12.656768
-17.264166	11.62522	6.4147744
11.289078	-2.0604954	18.002068
14.417629	8.543328	0.010079688
-5.582689	-4.2053947	-14.489704
14.702655	6.7851534	9.097428
-6.588621	-12.393135	-13.236923
15.067252	8.395619	16.51943
3.8733525	0.84827274	16.259924
6.3761544	-8.702442	-2.6807244
10.700837	1.1058327	-6.558388
-11.105416	-3.8837273	-5.116831
-24.530024	-1.6842611	2.049749
1.5750835	9.727307	16.146109
-21.773855	3.5828483	-4.7004533
-6.411065	-14.877336	0.89453834
-0.47376713	3.9841852	-5.557991
-8.842008	-13.438983	17.392395
9.158701	9.276786	-4.467016
-13.572137	2.8012588	9.569161
-9.849535	-15.637496	-3.4155874
-5.9643226	3.77593	-18.412083
4.6099896	13.103774	11.183048
-6.178713	16.782457	-13.658509
-0.656894	0.047302756	24.868376
18.218758	0.4446078	-4.5127997
0.3319939	5.8124676	3.4349382
4.9083295	4.177119	7.976362
3.4870837	-0.13095854	5.3030076
13.924004	-6.9620266	-5.471563
3.9203973	-17.11483	-4.6395307
-21.754242	-3.4369555	-3.8674948
6.240869	6.137549	23.09567
-2.728614	3.0721827	-6.673245
2.5591855	3.3929515	-4.289166
10.914931	-1.6425391	1.3738673
13.8380165	-2.5684824	2.0099256
-4.277515	4.9229417	-17.09883
-3.732248	3.741619	2.9842916
18.024914	0.68955475	-4.5072117
2.3475385	15.252998	11.891417
19.049454	12.408216	-3.6260614
17.574028	0.01995313	-3.9677477
-5.345807	-17.956182	-14.589314
15.410755	6.560354	10.074171
-10.523549	12.2250185	0.20934668
8.638431	2.5289307	-4.1176243
0.11576295	7.492982	9.210058
-8.362825	4.012818	-4.194501
2.5947342	9.085346	19.00529
23.347378	-5.553072	-4.96669
-15.387996	9.446677	-8.794719
-3.8796659	2.266167	-7.69299
-18.633116	-3.3871667	-11.88692
-8.717899	6.1231604	5.8971643
-0.55235124	7.7133102	-11.522828
0.5671645	9.297159	17.996332
-7.927917	-11.399117	9.215058
1.4961425	-11.652467	-11.794024
9.192292	22.528273	-3.1485755
-10.053032	7.251621	5.7264442
4.6143823	1.8506621	2.8035023
-14.926746	1.4334885	-8.920657
6.898609	-7.5970945	-0.1502608
15.731372	-3.9369788	-17.359623
-10.776284	15.05153	1.1803467
4.111358	-17.188274	-3.7814114
-11.82632	-19.365757	-7.4578195
16.125214	9.219664	10.458711
-10.431066	0.93285084	0.56474364
-4.1371865	-3.2868567	17.305277
8.844722	10.564658	10.055934
-8.094845	0.7561892	22.361519
-14.264505	9.707927	-8.971426
-7.4486895	-16.02158	11.631874
-1.7230139	-14.377226	-1.2825595
-3.7961063	-1.9877849	16.006388
-10.739838	2.2514498	-2.5541427
4.590772	-17.207918	-4.3885875
7.5049524	-14.392794	9.3214035
-7.204021	-14.332737	1.3528041
1.2186449	-16.986877	-6.5803056
19.214115	-12.084097	-6.5615096
0.65578735	-4.958192	-20.090643
11.055353	15.2813225	4.61849
-8.636485	-7.622132	-0.91764677
-6.848846	-8.2097435	-0.86834854
-0.38107327	-0.57742554	-8.522137
20.764332	-9.953361	2.7164376
-20.380043	-1.5694745	-1.3378273
8.638818	-16.445753	10.960206
8.148154	0.2906841	19.949371
-1.4408995	10.913731	16.104515
-0.0739603	-19.722317	2.4695716
-15.07936	-9.203612	-5.518874
0.9047897	-15.665697	-6.367958
17.268745	0.16275515	-2.9212117
-0.3034382	-8.067239	17.50437
-4.9819446	6.5248914	-0.089958765
11.12482	-4.0268507	10.642097
0.29419616	-16.019062	-9.054429
5.5604663	10.981292	3.8229249
-4.063705	-3.2618139	17.36435
18.394005	14.494319	-7.385983
4.2680063	21.380426	-5.3490024
7.77175	-2.4784942	7.5922585
14.653548	9.978467	-10.1907
0.67513525	15.255355	6.1257424
1.0757533	-11.539694	-11.051842
-5.327206	12.916172	7.402555
-7.0296946	7.6385837	-7.7904077
10.049627	4.836319	-20.49276
-7.8261104	4.041778	-11.517174
-13.999445	1.2763306	-8.207836
-0.055426177	5.264575	15.290782
-4.068568	-1.649945	17.27889
7.164887	1.462791	15.7304735
1.9999667	-1.2584143	-0.015724778
2.0895963	5.25763	0.45616317
17.154783	-12.616583	-8.416504
10.9407015	18.519716	1.3742943
-7.4546175	-7.313277	15.251788
-17.206793	-14.412438	1.2734619
8.357811	3.875932	5.806732
-1.9310199	22.012896	-1.3236287
13.917156	9.635062	5.8242555
4.899397	4.145171	7.9757733
0.117106065	21.37395	8.743038
-4.9309006	-6.1541104	9.576963
-10.183496	-6.18929	-7.632115
15.206105	0.586241	-11.55594
8.037262	-7.98595	13.858243
14.894074	-12.428841	12.816813
9.73633	-1.830045	-7.1194663
0.1366215	-2.7074656	5.855659
13.995521	-8.576403	-13.409739
2.9548552	-10.67736	14.380957
-6.58648	3.4137454	-18.372772
0.68171215	-20.77162	-12.49139
-12.570437	-10.455401	6.9710183
3.2713506	15.182431	-1.6833313
10.146951	-17.492363	11.131304
-0.12877038	6.6777053	-11.349485
0.6011293	15.078065	5.7595077
1.1315771	4.421408	-18.286066
-2.2127442	-11.859483	-18.35328
9.014354	9.22412	-4.693685
15.197405	-5.6797876	7.5994115
15.188044	0.58457994	-11.571133
1.2663474	3.4653242	1.5944557
-7.779561	-5.816465	-22.410967
11.849658	-3.032773	17.567356
-17.820192	6.5029798	11.465031
1.9984851	15.45318	-3.6884208
-5.585287	-4.2184696	-14.482441
-16.960875	-13.9948225	1.8340834
-6.685715	-12.106645	-13.420649
2.7464705	8.715697	18.282057
3.3469112	-20.105618	9.156551
-8.645791	-12.905254	1.8203094
-7.2926183	-6.2073226	-20.959745
-13.816846	1.7638324	-8.113289
-9.664209	-3.55944	1.6142765
0.020887319	7.1146016	-12.128062
-9.927297	11.727032	10.320316
-5.871854	-5.579479	-13.770123
9.333543	16.467901	7.332242
1.4792879	-12.348293	12.928087
-3.3663564	10.93384	2.3457415
-4.722825	0.04938778	-9.941014
15.608932	-8.405299	7.369972
9.41212	-0.19242606	-0.39641586
9.182952	1.967892	-1.2483935
-14.879361	2.7122757	-5.8368545
9.195396	22.52897	-3.1457765
4.721909	19.899353	4.526459
0.4015888	-6.576066	-10.604851
7.5285134	2.585455	4.493169
-10.404149	-3.1397803	5.397552
6.3539395	7.0383964	0.7510124
-1.1283612	6.649788	-11.966624
-4.8915377	0.2966284	-10.00289
-9.772794	-10.473494	1.1872638
4.6438274	4.0431185	-23.598324
12.955	15.373533	4.3764462
-5.254648	4.1939855	-17.835035
-6.1586256	-11.309958	-10.139359
14.981254	8.321281	16.546606
3.1600866	-2.5933387	-13.381604
12.580546	-3.5256531	17.291708
16.034866	-3.6420085	-17.193354
0.61802083	5.3449335	16.212585
-17.657696	-3.0020196	8.153956
9.248068	-19.9947	4.175199
1.9507614	-6.6403594	-19.737339
-4.607674	12.993776	7.2189493
-1.0649107	10.688227	-4.918595
15.054079	3.137286	14.947844
2.9307735	15.13689	-1.0224483
-5.037809	17.57351	-12.323171
-9.723516	-1.5203829	11.011836
1.5285467	-16.381876	-6.592904
-6.3886023	4.8775587	-19.182549
-12.888982	-20.709492	-9.727168
9.467442	15.961186	-5.847671
4.383908	-2.4616141	-12.907582
-17.73022	11.025006	5.8914075
-0.19588882	7.4029417	-12.13513
23.590595	6.6477427	-0.6024089
11.281903	-2.9938264	-8.950586
4.643794	4.04322	-23.598324
1.1360747	6.6283245	15.08439
-1.8283896	-2.2088506	-1.9869231
-8.264127	-3.5725899	1.3700385
-16.122246	1.3785299	13.041836
14.776246	2.5413597	14.113186
3.1086152	0.18076979	12.04424
8.676262	-16.4687	10.975641
-15.203241	-9.850104	1.8173623
14.934268	-7.1492577	7.7461047
8.032072	6.1265426	-10.926212
-1.7465006	-5.291727	-1.2636503
-1.7919726	-10.042793	0.64059293
-0.15145473	-4.250031	9.447243
14.700337	2.1650834	13.716082
4.2398176	-23.959229	-1.1994518
-0.23666969	-10.579235	8.862115
-4.013564	-0.03449633	1.4071437
-3.863279	10.422675	-19.24833
2.4018848	3.8426068	-17.558748
11.661271	-2.2524211	1.0825908
-11.843348	-19.389046	-7.489476
0.47791505	-0.119491905	-8.088643
4.239729	-23.959259	-1.1994531
-2.4516432	-11.626506	0.70955837
5.2641206	9.689139	11.265048
0.6288505	9.34655	17.882643
-18.82013	-2.353069	7.291727
12.474204	-2.3133497	17.819622
10.870871	-9.191235	-7.5922327
7.401049	10.983445	9.658299
3.6562192	7.850462	-5.3552976
-2.1339912	-0.62165105	2.5593219
-5.7678127	-5.045714	-14.0422125
24.021355	-1.1061575	3.160999
3.8153434	8.476206	-4.615868
-5.582461	-5.7025886	7.3550143
-12.117182	-5.106672	5.8956327
-6.272008	-2.207189	5.0355396
2.952226	-0.08087998	12.0129795
-20.412058	-4.9450617	5.3017955
-1.1735325	9.467912	18.50682
5.8512397	9.9999275	-2.8841958
0.59917754	4.017839	-5.399723
-15.085671	-8.959211	-5.6558075
-8.675342	-7.833925	-7.6137085
-11.462894	-5.7895265	7.078207
12.001427	-3.2122405	17.461094
-9.323736	4.2527795	13.804409
7.521201	6.284609	1.4976451
-17.371342	-10.608267	10.445443
-10.327866	-11.272941	19.002916
2.1869721	-2.3091676	11.587567
2.3140855	1.5735036	-18.467896
-2.0198963	3.522791	-6.1260166
-11.154772	-18.400238	-6.3968015
15.340649	-4.2731056	6.951953
0.70144725	-17.657873	3.157178
10.62638	-5.854806	10.872276
13.761733	2.059896	-16.657671
-6.329395	-8.894795	-12.683037
7.358052	3.9265416	-13.262661
-10.361881	13.428404	-5.5212393
-5.7353334	-4.8836484	-14.127062
-0.45956156	8.439159	-22.201109
-16.57211	1.0410113	14.836914
12.960034	-7.448915	-6.3888707
9.934352	5.5294027	-19.544615
-4.3415947	7.087863	-4.5012164
1.2285707	-11.062678	4.215584
-21.578108	-8.834763	-6.146757
6.7373924	-17.388706	-4.213207
14.877667	-12.906987	12.522072
-7.7011685	-15.585619	13.239023
-21.854982	-6.5176644	-4.769726
-16.76205	-5.2418475	-8.45793
10.315795	17.476654	8.890819
-1.2159846	17.182482	13.690332
9.1434555	-15.690904	10.900925
-21.910976	0.101281434	6.549939
-11.581617	-5.8227744	-15.172303
13.263702	-11.291355	5.4988346
-4.406304	4.893352	-17.24619
14.038987	-4.7701187	-18.182085
0.12503211	-5.4400344	-12.494683
14.689304	7.738937	-8.581968
-13.060273	0.5520251	-11.472851
0.19592072	-14.63916	-8.481302
-4.194026	5.599758	-1.239873
10.043626	15.312779	4.608427
8.225092	-2.3617725	7.760556
1.1055576	6.3156953	16.540201
-12.159004	-19.808865	-8.105605
10.609323	15.526813	-10.924472
-16.192904	3.1291966	1.6351664
19.840544	12.08617	3.8509443
7.7009635	7.378362	1.66259
4.3691916	-6.686208	11.781
-16.655254	-0.3658891	5.7203016
-8.772184	-15.590111	-4.1493783
-5.0923376	1.6013231	7.703919
-7.860012	11.964403	-10.301704
10.014994	-0.66538256	8.195465
-11.1613245	-10.001964	19.702335
4.3677278	-17.31231	-4.5280495
13.676931	8.157767	2.628051
4.712104	10.0925	4.5818205
9.517277	16.051657	-5.1991954
-7.3998065	-6.2627387	13.200263
-1.0717573	18.943506	-10.823269
20.500748	3.5863078	-10.218742
-5.3457522	-17.956146	-14.589407
14.069235	-4.7803054	-18.169014
-15.138715	17.15742	-6.6667404
0.3801511	7.580756	16.764885
-4.099398	-3.4782846	17.365154
-0.03593361	-3.5994985	-11.566958
-1.0752616	-14.936584	9.172939
7.2118115	-11.713983	-14.658673
0.09688159	-4.2784534	9.961675
7.966923	-12.90573	7.7628694
-4.693721	-2.1818457	-15.283458
-8.992908	22.515228	-3.2129498
10.384585	-17.617674	11.027357
6.212269	-14.56625	-16.255892
-5.9617105	3.8382998	-18.41969
14.1735735	-13.238779	0.34681645
-19.627684	9.593908	-1.2493929
-5.1422224	-20.365707	6.7268224
12.517173	-3.330435	17.55803
5.754445	6.4862313	22.906544
-0.9242175	-7.7877436	4.474557
13.184356	-2.3959541	1.7734649
17.382715	-12.713484	-8.050226
17.363243	-0.38966152	-3.807727
8.191058	6.32794	-9.393711
-21.855898	1.0635831	9.70837
-17.249828	14.346523	5.415958
-8.0490675	22.250086	-2.381434
-6.8992386	-11.773235	-13.339066
-5.9550996	3.6806953	-18.38033
10.489559	-6.8914137	12.959176
0.5552757	-11.575821	10.609209
3.5353172	-20.18669	9.613223
-12.526269	1.0675762	-8.964947
-6.434406	-7.888008	-0.9786199
1.9760339	-19.238031	3.9657185
14.643305	15.813364	2.879647
-0.583828	0.432153	11.693486
0.2755686	6.90406	-12.066586
10.324071	4.609901	-20.858727
16.250652	11.400097	9.446491
8.175523	0.2635731	20.068914
0.3120383	-10.376422	-10.495581
21.947746	0.2963051	3.005937
4.4154034	-10.901092	-1.413605
-9.405443	-11.668219	1.6525768
-5.32928	13.2517395	6.4954915
-9.710924	12.309247	10.928143
-17.727188	6.6391006	11.06083
-17.235388	8.316144	-1.923294
-9.288966	-11.93999	-18.793476
-5.0088053	13.173997	6.5277967
15.634067	-13.957229	-9.171727
17.61151	0.30725986	-2.9810166
1.7531397	3.5584748	-18.532093
-5.7676454	17.946817	8.743463
4.6810856	-8.413847	13.938088
3.760372	13.036555	-8.982664
-3.3583841	1.677017	6.982786
13.515473	8.093549	4.0651593
6.1016498	11.40311	-16.124868
-12.797975	-9.850711	7.151129
16.165083	-5.3586836	8.102254
-6.7953706	-11.100203	-10.519816
-3.1162412	2.8110769	-6.9913645
-2.7907202	-12.494808	6.1723375
0.57234514	-4.607296	-11.408595
2.4310868	12.768735	-17.216381
-0.84520584	7.07059	-12.610676
11.748969	-2.7614837	18.111593
3.7512367	0.08270898	11.302249
13.304187	15.439957	-6.511424
-15.6305895	2.8388472	1.7794482
-1.7135571	17.384418	14.048394
0.96936905	16.16504	12.456013
20.496527	-7.432307	11.480907
-13.932773	1.4287792	-7.004444
-7.9234605	-7.4110856	16.225533
1.0330788	-9.546802	4.6184707
-4.0423923	-23.548676	-1.604523
4.89735	-9.790045	-1.0546819
-9.843354	-15.435415	-3.8858945
10.687307	16.410883	-4.971869
7.0251856	-7.7554526	11.848695
14.727779	-8.326362	8.184604
-5.893646	-5.7094026	-13.709377
-8.877415	-15.999856	-4.158456
-7.4320083	-1.4419398	-7.1671195
-8.305804	12.198524	0.5937816
-7.876125	6.1653953	6.5794225
5.145733	-9.00107	0.016993798
-4.540712	5.933028	-0.7626317
-0.3609195	-7.287978	4.858341
-8.2230835	-10.195072	-5.1816874
2.2847307	-16.864073	-6.3930435
16.2148	9.487757	10.439468
9.577633	15.672821	5.6630583
5.2478533	-13.039168	1.2212278
3.5888104	-14.862133	3.2526474
-16.475388	1.0175899	14.577865
-14.341686	2.3240373	-7.738736
6.6248875	-13.452286	-15.652997
23.446697	-5.5570307	-4.911602
4.061894	12.045765	-16.681927
8.900628	10.596345	18.568516
-10.094378	-15.189961	-3.9314575
-10.22767	-2.6652772	-18.020733
-13.868127	1.3338152	-10.542349
14.544466	-11.514563	6.0054636
-7.9037523	-1.2355713	-6.294775
6.7686214	21.98024	-5.212674
14.565112	-10.239637	7.5279956
8.434809	-13.622007	17.143902
-0.7051278	3.5069506	5.90559
-15.690398	-10.513762	11.729536
-17.299772	7.4166126	9.449823
3.1957624	-4.7737875	-19.08014
1.6471764	3.934149	-18.429117
8.137932	-6.5406218	9.618627
21.38139	7.634266	-6.8203
2.9401288	13.334629	-17.484848
-6.772369	-7.1466017	14.771675
7.706785	11.034755	-16.411009
16.227491	5.9020925	-13.796273
-21.332329	-9.608034	-6.7335563
-2.8157856	10.465657	-14.090165
5.9774046	-5.9157357	21.509417
